src,src_pagerank,src_betweenness,src_closeness,src_triangle_count,dst,dst_pagerank,dst_betweenness,dst_closeness,weight
sha,0.15390662276785713,0,0.6428571428571428,1,readable-stream,3.960821731751416,85,1.1666666666666667,0.5
gulp-replace,0.15,0,0.6086956521739131,1,readable-stream,3.960821731751416,85,1.1666666666666667,0.3333333333333333
gulp-minify-css,0.15,0,0.2681564245810056,1,readable-stream,3.960821731751416,85,1.1666666666666667,0.16666666666666666
node-libs-browser,0.1585,0,0.504,4,readable-stream,3.960821731751416,85,1.1666666666666667,0.043478260869565216
memory-fs,0.19218125,0,0.625,1,readable-stream,3.960821731751416,85,1.1666666666666667,0.5
superagent,0.21375,0,0.625,1,readable-stream,3.960821731751416,85,1.1666666666666667,0.09090909090909091
tar-stream,0.21919748000890615,0,0.6190476190476191,1,readable-stream,3.960821731751416,85,1.1666666666666667,0.25
buffer-to-vinyl,0.1853414129772725,2.366666666666667,0.6363636363636364,1,readable-stream,3.960821731751416,85,1.1666666666666667,0.25
imagemin,0.1682142857142857,0,0.19290020093770932,4,readable-stream,3.960821731751416,85,1.1666666666666667,0.1
bufferstreams,0.29556249999999995,7,0.6153846153846154,0,readable-stream,3.960821731751416,85,1.1666666666666667,1
busboy,0.1659375,0,0.625,1,readable-stream,3.960821731751416,85,1.1666666666666667,0.5
dicer,0.2205234375,1,0.6428571428571428,1,readable-stream,3.960821731751416,85,1.1666666666666667,0.5
replacestream,0.1925,2,0.6666666666666666,1,readable-stream,3.960821731751416,85,1.1666666666666667,0.3333333333333333
spdy-transport,0.17658374999999998,0,0.6666666666666666,4,readable-stream,3.960821731751416,85,1.1666666666666667,0.2
hpack.js,0.18001923749999998,0,0.6875,4,readable-stream,3.960821731751416,85,1.1666666666666667,0.25
sinopia,0.15,0,0.3179791976225854,7,readable-stream,3.960821731751416,85,1.1666666666666667,0.04
gulp-watch,0.15,0,0.2418655097613883,5,readable-stream,3.960821731751416,85,1.1666666666666667,0.1111111111111111
tar,0.22273407125230427,0,0.32075471698113206,7,block-stream,0.2130891595277723,0,2,0.3333333333333333
tar,0.22273407125230427,0,0.32075471698113206,7,fstream,0.289999843593162,0,0.39473684210526316,0.3333333333333333
node-gyp,0.15390662276785713,0,0.36024844720496896,14,fstream,0.289999843593162,0,0.39473684210526316,0.07142857142857142
fstream-ignore,0.1695466090237093,0,0.4,2,fstream,0.289999843593162,0,0.39473684210526316,0.3333333333333333
tar-pack,0.18398269251133312,0,0.5185185185185185,5,fstream,0.289999843593162,0,0.39473684210526316,0.125
cordova-lib,0.1682142857142857,0,0.3288201160541586,22,tar,0.22273407125230427,0,0.32075471698113206,0.041666666666666664
npm,0.22980133928571428,0,0.4296482412060302,48,tar,0.22273407125230427,0,0.32075471698113206,0.02
node-gyp,0.15390662276785713,0,0.36024844720496896,14,tar,0.22273407125230427,0,0.32075471698113206,0.07142857142857142
node-pre-gyp,0.3598167442376447,0,0.3614864864864865,2,tar,0.22273407125230427,0,0.32075471698113206,0.1111111111111111
tar-pack,0.18398269251133312,0,0.5185185185185185,5,tar,0.22273407125230427,0,0.32075471698113206,0.125
browser-sync,0.15,0,0.3109815354713314,8,browser-sync-client,0.1547222222222222,0,1.5,0.037037037037037035
koa,0.15,0,0.7906976744186047,5,cookies,0.16064347826086955,0,1.5,0.043478260869565216
sinopia,0.15,0,0.3179791976225854,7,cookies,0.16064347826086955,0,1.5,0.04
phantomjs-prebuilt,0.18573836805555555,0,0.3375,0,extract-zip,0.18567220160590275,0,0.5,0.125
phantomjs,0.15,0,0.3375,0,extract-zip,0.18567220160590275,0,0.5,0.125
gulp-livereload,0.15,0,0.2791762013729977,2,mini-lr,0.17124999999999999,0,0.49019607843137253,0.16666666666666666
path-array,0.15934055766369046,0,0.4444444444444444,0,array-index,0.28537266964285707,5,0.6363636363636364,1
pm2,0.15,0,0.2524682651622003,7,pm2-axon-rpc,0.1553125,0,0.8571428571428571,0.041666666666666664
pm2,0.15,0,0.2524682651622003,7,pm2-axon,0.1553125,0,1,0.041666666666666664
pm2,0.15,0,0.2524682651622003,7,pmx,0.1553125,0,1,0.041666666666666664
node-pre-gyp,0.3598167442376447,0,0.3614864864864865,2,tar-pack,0.18398269251133312,0,0.5185185185185185,0.1111111111111111
sails-hook-sockets,0.15255,0,0.375886524822695,5,socket.io,0.17878962905452034,0,0.43,0.14285714285714285
browser-sync,0.15,0,0.3109815354713314,8,socket.io,0.17878962905452034,0,0.43,0.037037037037037035
karma,0.15,0,0.2646370023419204,2,socket.io,0.17878962905452034,0,0.43,0.043478260869565216
socket.io-client,0.19385245935415227,1,0.5223880597014925,10,socket.io-parser,0.26480063185687097,4.5,0.8181818181818181,0.09090909090909091
socket.io-adapter,0.1753285307827237,0,0.5555555555555556,3,socket.io-parser,0.26480063185687097,4.5,0.8181818181818181,0.5
socket.io,0.17878962905452034,0,0.43,8,socket.io-parser,0.26480063185687097,4.5,0.8181818181818181,0.16666666666666666
socket.io,0.17878962905452034,0,0.43,8,socket.io-adapter,0.1753285307827237,0,0.5555555555555556,0.16666666666666666
socket.io-client,0.19385245935415227,1,0.5223880597014925,10,engine.io-client,0.16497611857184682,0,0.6578947368421053,0.09090909090909091
socket.io,0.17878962905452034,0,0.43,8,socket.io-client,0.19385245935415227,1,0.5223880597014925,0.16666666666666666
sails-hook-sockets,0.15255,0,0.375886524822695,5,socket.io-client,0.19385245935415227,1,0.5223880597014925,0.14285714285714285
socket.io,0.17878962905452034,0,0.43,8,engine.io,0.1753285307827237,0,0.5757575757575757,0.16666666666666666
mongoose,0.15,0,0.5283018867924528,2,mquery,0.160625,0,1,0.08333333333333333
yeoman-generator,0.16865946821036107,0,0.2731122088920254,26,yeoman-environment,0.17688790051523567,0,0.39673913043478265,0.02564102564102564
yeoman-test,0.1536748608763032,0,0.22026180990324418,8,yeoman-environment,0.17688790051523567,0,0.39673913043478265,0.14285714285714285
yo,0.15,0,0.353021978021978,20,yeoman-environment,0.17688790051523567,0,0.39673913043478265,0.03571428571428571
yeoman-test,0.1536748608763032,0,0.22026180990324418,8,yeoman-generator,0.16865946821036107,0,0.2731122088920254,0.14285714285714285
browser-sync,0.15,0,0.3109815354713314,8,resp-modifier,0.1735099206349206,0,0.5833333333333334,0.037037037037037035
foxy,0.1547222222222222,0,0.3229571984435798,5,resp-modifier,0.1735099206349206,0,0.5833333333333334,0.14285714285714285
browser-sync,0.15,0,0.3109815354713314,8,localtunnel,0.1547222222222222,0,0.30670103092783507,0.037037037037037035
browser-launcher2,0.19490833333333335,0,0.2833333333333333,0,win-detect-browsers,0.17070901041666664,0,0.33891213389121344,0.125
skipper,0.15255,0,0.3557692307692307,7,skipper-disk,0.16178795454545455,0,0.3508771929824561,0.09090909090909091
sails,0.15,0,0.2925824175824176,37,skipper,0.15255,0,0.3557692307692307,0.02
machinepack-urls,0.16852392857142856,0,0.6,2,machine,0.22162266964285712,0,1,0.5
sails,0.15,0,0.2925824175824176,37,i18n,0.15255,0,0.3644859813084112,0.02
grunt-contrib-watch,0.15255,0,0.3305084745762712,2,tiny-lr,0.182416875,0,0.49019607843137253,0.25
broccoli-merge-trees,0.17486249999999998,0,0.4054054054054054,4,fs-tree-diff,0.1979775669642857,0,0.8333333333333334,0.14285714285714285
broccoli-persistent-filter,0.2067375,1,0.46835443037974683,10,fs-tree-diff,0.1979775669642857,0,0.8333333333333334,0.07142857142857142
broccoli-funnel,0.20036249999999997,0,0.49253731343283585,6,fs-tree-diff,0.1979775669642857,0,0.8333333333333334,0.08333333333333333
broccoli-babel-transpiler,0.1755,0,0.36758893280632415,2,broccoli-funnel,0.20036249999999997,0,0.49253731343283585,0.16666666666666666
ember-cli-babel,0.15,0,0.3037974683544304,2,broccoli-funnel,0.20036249999999997,0,0.49253731343283585,0.2
broccoli-babel-transpiler,0.1755,0,0.36758893280632415,2,broccoli-merge-trees,0.17486249999999998,0,0.4054054054054054,0.16666666666666666
broccoli-babel-transpiler,0.1755,0,0.36758893280632415,2,broccoli-persistent-filter,0.2067375,1,0.46835443037974683,0.16666666666666666
ember-cli-htmlbars,0.15,0,0.35200000000000004,0,broccoli-persistent-filter,0.2067375,1,0.46835443037974683,0.25
broccoli-persistent-filter,0.2067375,1,0.46835443037974683,10,async-disk-cache,0.16255191964285712,0,0.39534883720930236,0.07142857142857142
babel-plugin-transform-regenerator,0.15607142857142856,0.047619047619047616,0.39333333333333337,17,babel-core,0.2064267983195448,0,0.5188679245283019,0.1111111111111111
broccoli-babel-transpiler,0.1755,0,0.36758893280632415,2,babel-core,0.2064267983195448,0,0.5188679245283019,0.16666666666666666
babel-register,0.15835452946738587,0,0.39285714285714285,4,babel-core,0.2064267983195448,0,0.5188679245283019,0.125
babel-helper-call-delegate,0.17211011904761903,0,0.38666666666666666,8,babel-traverse,0.6299613836312564,0,0.5192307692307693,0.25
babel-plugin-transform-es2015-parameters,0.15607142857142856,0.30025062656641605,0.4050632911392405,11,babel-traverse,0.6299613836312564,0,0.5192307692307693,0.16666666666666666
babel-plugin-transform-regenerator,0.15607142857142856,0.047619047619047616,0.39333333333333337,17,babel-traverse,0.6299613836312564,0,0.5192307692307693,0.1111111111111111
babel-plugin-transform-es2015-block-scoping,0.17081150793650793,1.2476190476190476,0.3918918918918919,13,babel-traverse,0.6299613836312564,0,0.5192307692307693,0.2
babel-plugin-transform-es2015-classes,0.15607142857142856,1.300250626566416,0.425,23,babel-traverse,0.6299613836312564,0,0.5192307692307693,0.1111111111111111
babel-helper-function-name,0.2533643849206349,0,0.39473684210526316,17,babel-traverse,0.6299613836312564,0,0.5192307692307693,0.2
babel-helper-replace-supers,0.2310704365079365,0,0.4,17,babel-traverse,0.6299613836312564,0,0.5192307692307693,0.16666666666666666
babel-types,1.1941806195879947,0,0.38571428571428573,61,babel-traverse,0.6299613836312564,0,0.5192307692307693,0.2
babel-template,0.4447319006556182,0,0.38888888888888884,35,babel-traverse,0.6299613836312564,0,0.5192307692307693,0.2
babel-core,0.2064267983195448,0,0.5188679245283019,32,babel-traverse,0.6299613836312564,0,0.5192307692307693,0.047619047619047616
spdy,0.156375,0,0.5,1,spdy-transport,0.17658374999999998,0,0.6666666666666666,0.2
restify,0.15,0,0.4033149171270718,3,spdy,0.156375,0,0.5,0.05
sequelize,0.15,0,0.8695652173913044,2,retry-as-promised,0.15796875,0,1,0.0625
http-server,0.15,0,0.6451612903225806,0,union,0.1659375,0,2,0.125
express,0.24669344142691796,0,0.7192982456140351,14,proxy-addr,0.1583875770085152,0,1.5,0.04
eslint,0.15,0,0.4568345323741007,8,doctrine,0.153984375,0,1.5,0.03125
browserify-transform-tools,0.28256395089285713,2,0.7,0,falafel,0.2700896791294643,0,1.25,0.5
socket.io-client,0.19385245935415227,1,0.5223880597014925,10,has-binary,0.2174282092651356,0.5,2,0.09090909090909091
socket.io,0.17878962905452034,0,0.43,8,has-binary,0.2174282092651356,0.5,2,0.16666666666666666
engine.io-parser,0.19148420139975933,0,1,0,has-binary,0.2174282092651356,0.5,2,0.16666666666666666
fill-range,0.32946127205321535,5,0.75,1,isobject,0.22194591624904658,0,2,0.2
gulp-uglify,0.15,0,0.29381443298969073,2,isobject,0.22194591624904658,0,2,0.125
node-libs-browser,0.1585,0,0.504,4,buffer,0.16129721510237707,0,1.3333333333333333,0.043478260869565216
browserify,0.30077823660714287,47,0.5288888888888889,49,buffer,0.16129721510237707,0,1.3333333333333333,0.02127659574468085
express,0.24669344142691796,0,0.7192982456140351,14,path-to-regexp,0.1583875770085152,0,2,0.04
forever-monitor,0.1585,0,0.21862871927554983,1,broadway,0.21062625000000001,3,0.8571428571428571,0.2
flatiron,0.1585,0,0.3225806451612903,1,broadway,0.21062625000000001,3,0.8571428571428571,0.25
body-parser,0.21074628555253624,0,0.7037037037037037,7,raw-body,0.23382440919384057,0,1.3333333333333333,0.1
express-json5,0.1551,0,0.75,1,raw-body,0.23382440919384057,0,1.3333333333333333,0.5
npmi,0.15708333333333332,0,0.3028169014084507,3,npm,0.22980133928571428,0,0.4296482412060302,0.5
npm-check-updates,0.15,0,0.3180555555555556,6,npm,0.22980133928571428,0,0.4296482412060302,0.05555555555555555
cordova-lib,0.1682142857142857,0,0.3288201160541586,22,npm,0.22980133928571428,0,0.4296482412060302,0.041666666666666664
npm-check-updates,0.15,0,0.3180555555555556,6,npmi,0.15708333333333332,0,0.3028169014084507,0.05555555555555555
cordova,0.15,0,0.25163398692810457,7,cordova-lib,0.1682142857142857,0,0.3288201160541586,0.14285714285714285
cordova-lib,0.1682142857142857,0,0.3288201160541586,22,init-package-json,0.15595758928571427,0,0.484375,0.041666666666666664
meow,0.5928757372766098,23,0.3839285714285714,3,normalize-package-data,0.3302863653578869,2,0.625,0.1
read-pkg,0.24768920771762748,3,0.4313725490196078,0,normalize-package-data,0.3302863653578869,2,0.625,0.3333333333333333
npm-registry-client,0.15390662276785713,0,0.36241610738255037,11,normalize-package-data,0.3302863653578869,2,0.625,0.07692307692307693
npm,0.22980133928571428,0,0.4296482412060302,48,normalize-package-data,0.3302863653578869,2,0.625,0.02
read-package-json,0.2153117934151786,0,0.4363636363636364,5,normalize-package-data,0.3302863653578869,2,0.625,0.25
init-package-json,0.15595758928571427,0,0.484375,5,validate-npm-package-license,0.24064961883606797,0,0.8333333333333334,0.125
npm,0.22980133928571428,0,0.4296482412060302,48,validate-npm-package-license,0.24064961883606797,0,0.8333333333333334,0.02
normalize-package-data,0.3302863653578869,2,0.625,5,validate-npm-package-license,0.24064961883606797,0,0.8333333333333334,0.25
validate-npm-package-license,0.24064961883606797,0,0.8333333333333334,1,spdx-correct,0.25227608800532886,0.5,2,0.5
validate-npm-package-license,0.24064961883606797,0,0.8333333333333334,1,spdx-expression-parse,0.25227608800532886,0.5,1.5,0.5
npm,0.22980133928571428,0,0.4296482412060302,48,read-installed,0.15390662276785713,0,0.3734939759036145,0.02
npm,0.22980133928571428,0,0.4296482412060302,48,read-package-tree,0.15390662276785713,0,0.3625,0.02
glob,1.6996014110138375,15,0.6666666666666666,25,inflight,0.43893223987235236,0,1.5,0.2
duplexify,0.2149852401008805,0,0.611111111111111,2,end-of-stream,0.3027561272171178,0,1,0.3333333333333333
orchestrator,0.1598076923076923,0,0.75,0,end-of-stream,0.3027561272171178,0,1,0.3333333333333333
tar-stream,0.21919748000890615,0,0.6190476190476191,1,end-of-stream,0.3027561272171178,0,1,0.25
npm,0.22980133928571428,0,0.4296482412060302,48,npm-registry-client,0.15390662276785713,0,0.36241610738255037,0.02
read-installed,0.15390662276785713,0,0.3734939759036145,8,readdir-scoped-modules,0.19874129955357142,0,0.875,0.14285714285714285
npm,0.22980133928571428,0,0.4296482412060302,48,readdir-scoped-modules,0.19874129955357142,0,0.875,0.02
read-package-tree,0.15390662276785713,0,0.3625,7,readdir-scoped-modules,0.19874129955357142,0,0.875,0.2
readdir-scoped-modules,0.19874129955357142,0,0.875,9,dezalgo,0.2837699912593006,2,1.5,0.25
realize-package-specifier,0.15390662276785713,0,0.7,1,dezalgo,0.2837699912593006,2,1.5,0.5
read-package-tree,0.15390662276785713,0,0.3625,7,dezalgo,0.2837699912593006,2,1.5,0.2
glob,1.6996014110138375,15,0.6666666666666666,25,once,1.0174077458731487,1,2,0.2
read-package-tree,0.15390662276785713,0,0.3625,7,once,1.0174077458731487,1,2,0.2
readdir-scoped-modules,0.19874129955357142,0,0.875,9,once,1.0174077458731487,1,2,0.25
end-of-stream,0.3027561272171178,0,1,0,once,1.0174077458731487,1,2,1
inflight,0.43893223987235236,0,1.5,2,once,1.0174077458731487,1,2,0.5
npm,0.22980133928571428,0,0.4296482412060302,48,once,1.0174077458731487,1,2,0.02
npm-registry-client,0.15390662276785713,0,0.36241610738255037,11,once,1.0174077458731487,1,2,0.07692307692307693
restify,0.15,0,0.4033149171270718,3,once,1.0174077458731487,1,2,0.05
istanbul,0.15,0,0.25531914893617025,4,once,1.0174077458731487,1,2,0.07142857142857142
tar-pack,0.18398269251133312,0,0.5185185185185185,5,once,1.0174077458731487,1,2,0.125
npmconf,0.18284263392857145,0,0.7619047619047619,1,once,1.0174077458731487,1,2,0.1111111111111111
accord,0.17124999999999999,0,0.27237354085603116,2,fobject,0.1661736111111111,0,1.3333333333333333,0.1111111111111111
file-entry-cache,0.153984375,0,0.2689075630252101,0,flat-cache,0.215443359375,0,0.34444444444444444,0.5
flat-cache,0.215443359375,0,0.34444444444444444,1,read-json-sync,0.1957817138671875,0,2,0.25
watchr,0.17917391249999998,1,0.75,7,safefs,0.2169227356770833,0,1.5,0.125
scandirectory,0.16903070312499996,0,0.55,3,safefs,0.2169227356770833,0,1.5,0.3333333333333333
webpack,0.15,0,0.21628092577813246,4,enhanced-resolve,0.1585,0,0.48275862068965514,0.06666666666666667
webpack,0.15,0,0.21628092577813246,4,watchpack,0.1585,0,0.20134228187919462,0.06666666666666667
phantomjs-prebuilt,0.18573836805555555,0,0.3375,0,fs-extra,0.3049710391690341,0,0.4054054054054054,0.125
sails,0.15,0,0.2925824175824176,37,fs-extra,0.3049710391690341,0,0.4054054054054054,0.02
phantomjs,0.15,0,0.3375,0,fs-extra,0.3049710391690341,0,0.4054054054054054,0.125
sails-generate,0.15255,0,0.3660130718954248,35,fs-extra,0.3049710391690341,0,0.4054054054054054,0.058823529411764705
sails-disk,0.15255,0,0.3684210526315789,6,fs-extra,0.3049710391690341,0,0.4054054054054054,0.16666666666666666
sails-util,0.15255,0,0.3846153846153846,3,fs-extra,0.3049710391690341,0,0.4054054054054054,0.16666666666666666
sails-generate-new,0.1576275,0,0.32967032967032966,6,fs-extra,0.3049710391690341,0,0.4054054054054054,0.2
browser-sync,0.15,0,0.3109815354713314,8,fs-extra,0.3049710391690341,0,0.4054054054054054,0.037037037037037035
skipper-disk,0.16178795454545455,0,0.3508771929824561,3,fs-extra,0.3049710391690341,0,0.4054054054054054,0.25
gulp-watch,0.15,0,0.2418655097613883,5,vinyl-file,0.2101996332226801,3,0.4444444444444444,0.1111111111111111
mem-fs,0.16252553228021976,0,0.46,1,vinyl-file,0.2101996332226801,3,0.4444444444444444,0.3333333333333333
update-notifier,0.19260119047619045,0,0.3563218390804597,4,configstore,0.19643546626984126,0,0.7894736842105263,0.16666666666666666
yo,0.15,0,0.353021978021978,20,configstore,0.19643546626984126,0,0.7894736842105263,0.03571428571428571
insight,0.15455357142857143,0,0.3797909407665505,7,configstore,0.19643546626984126,0,0.7894736842105263,0.1111111111111111
read-pkg,0.24768920771762748,3,0.4313725490196078,0,load-json-file,0.25658245912556005,1.5,0.7142857142857143,0.3333333333333333
pkg-conf,0.17131223657521077,0,0.5172413793103449,0,load-json-file,0.25658245912556005,1.5,0.7142857142857143,0.25
